,gameId,playId,down,yardsToGo,yardsToEndzone,quarter,secondsUntilHalf,specialTeamsResult,kickingTeamScore,receivingTeamScore,kickDirectionIntended,kickType,snapTime,operationTime,hangTime,week,year,end_frame,punterId,rGunnerId,rGunner_y,rGunner_vises,rVises1,rVises2,rGunner_lx,rGunner_ly,lGunnerId,lGunner_y,lGunner_vises,lVises1,lVises2,lGunner_lx,lGunner_ly,football_lx,football_ly
5139,2020111509,3071,4,13,66.0,3,998,Fair Catch,23.0,13.0,C,N,0.88,2.17,4.28,10,2020,74,38815,47862,8.470000267028809,1,46392,,81.3499984741211,21.25,48784,46.91999816894531,1,46215,,86.05999755859375,26.579999923706055,85.9800033569336,27.610000610351562
5140,2020111509,3350,4,5,45.0,4,740,Out of Bounds,23.0,13.0,R,N,0.88,2.25,3.52,10,2020,67,38815,47862,7.293333530426025,1,46211,,100.26000213623047,2.6433334350585938,48784,44.813331604003906,1,46215,,95.83000183105469,16.763334274291992,96.7300033569336,4.523333549499512
5141,2020111509,3810,4,12,37.0,4,215,Fair Catch,23.0,13.0,L,A,0.88,2.09,4.39,10,2020,74,38815,47862,8.433333396911621,1,46392,,101.94999694824219,43.61333465576172,48784,46.49333190917969,1,46215,,106.58000183105469,52.5433349609375,104.91000366210938,44.483333587646484
5142,2020111510,504,4,2,70.0,1,1289,Fair Catch,0.0,7.0,C,N,0.89,2.22,4.61,10,2020,79,34615,46378,10.143333435058594,1,41358,,85.8499984741211,10.633333206176758,53098,43.45333480834961,1,48035,,76.8499984741211,15.643333435058594,85.72000122070312,14.043333053588867
5144,2020111510,1093,4,1,53.0,2,699,Touchback,10.0,3.0,L,A,0.86,2.15,4.83,10,2020,81,47893,52710,9.053333282470703,1,38569,,99.66999816894531,39.233333587646484,48035,44.70333480834961,1,44823,,102.48999786376953,42.78333282470703,101.75,40.073333740234375
5145,2020111510,1224,4,4,59.0,2,570,Muffed,3.0,10.0,C,N,0.8,2.02,4.06,10,2020,73,34615,46378,9.59000015258789,1,41358,,86.06999969482422,17.729999542236328,53098,43.06999969482422,0,,,,,87.94000244140625,21.149999618530273
5146,2020111510,2135,4,5,70.0,2,21,Fair Catch,10.0,17.0,C,N,0.86,1.87,4.58,10,2020,78,47893,41358,18.31333351135254,1,47888,,55.34000015258789,24.573333740234375,46253,36.36333465576172,1,35471,,75.23999786376953,38.063331604003906,90.01000213623047,26.913333892822266
5147,2020111510,2375,4,1,58.0,3,1612,Downed,17.0,10.0,L,N,0.89,2.2,4.13,10,2020,74,34615,53098,10.263333320617676,1,41358,,87.5999984741211,39.03333282470703,46378,44.17333221435547,1,48035,,91.91999816894531,46.92333221435547,83.86000061035156,51.78333282470703
5148,2020111510,2742,4,9,66.0,3,1196,Fair Catch,17.0,10.0,R,N,0.86,2.07,5.0,10,2020,82,34615,46378,9.863333702087402,1,41358,,89.19999694824219,9.803333282470703,53098,43.17333221435547,1,48035,,84.26000213623047,19.74333381652832,91.41999816894531,11.573333740234375
5149,2020111510,2823,4,14,85.0,3,1110,Return,10.0,17.0,L,N,0.87,2.07,4.74,10,2020,77,47893,45900,9.130000114440918,1,47888,,59.41999816894531,40.33000183105469,48035,46.310001373291016,2,35471,46378,69.44999694824219,45.5,71.44000244140625,44.83000183105469
5150,2020111510,3399,4,21,75.0,4,611,Fair Catch,10.0,20.0,C,A,0.82,1.99,3.94,10,2020,70,47893,48035,7.273333549499512,2,46378,47888,73.0999984741211,32.21333312988281,45900,46.02333450317383,2,35471,42421,65.58000183105469,49.09333419799805,81.62000274658203,36.02333450317383
5152,2020111511,148,4,11,59.0,1,1703,Fair Catch,0.0,0.0,L,A,0.89,2.29,4.39,10,2020,76,31018,47026,10.550000190734863,1,43700,,86.80999755859375,34.81999969482422,47896,45.029998779296875,1,38707,,91.51000213623047,48.369998931884766,93.52999877929688,46.2599983215332
5153,2020111511,429,4,13,41.0,1,1386,Fair Catch,0.0,0.0,R,A,0.83,2.13,3.99,10,2020,72,47946,33234,10.333333015441895,1,31517,,99.3499984741211,15.263333320617676,38707,46.68333435058594,1,47026,,102.62999725341797,22.843334197998047,102.27999877929688,13.90333366394043
5154,2020111511,3015,4,2,66.0,4,697,Downed,17.0,23.0,L,A,0.93,2.3,4.34,10,2020,78,31018,47876,8.229999542236328,1,43700,,85.66000366210938,32.56999969482422,47896,46.31999969482422,1,38707,,89.87000274658203,46.790000915527344,97.3499984741211,48.459999084472656
5155,2020111511,3403,4,15,67.0,4,267,Fair Catch,17.0,23.0,L,A,0.89,2.3,4.15,10,2020,76,31018,47876,8.25,1,43700,,80.54000091552734,30.360000610351562,47896,44.58000183105469,1,38707,,88.31999969482422,44.619998931884766,90.66000366210938,45.81999969482422
5157,2020111512,406,4,3,45.0,1,1390,Fair Catch,0.0,7.0,C,A,0.9,2.17,4.33,10,2020,76,42663,48601,7.28000020980835,1,52438,,96.81999969482422,23.889999389648438,52559,49.04999923706055,1,45608,,99.36000061035156,42.70000076293945,98.22000122070312,38.279998779296875
5158,2020111512,923,4,3,68.0,2,900,Return,0.0,14.0,C,N,0.91,2.24,3.75,10,2020,72,42663,48601,3.753333330154419,1,52438,,79.18000030517578,12.923333168029785,52559,48.85333251953125,1,45608,,74.95999908447266,32.42333221435547,83.77999877929688,27.763334274291992
5159,2020111512,1581,4,1,66.0,2,134,Downed,14.0,7.0,C,N,0.84,2.23,4.22,10,2020,77,45296,44931,9.789999961853027,1,46707,,82.77999877929688,26.100000381469727,52438,46.27000045776367,1,48601,,88.95999908447266,38.4900016784668,90.31999969482422,32.27000045776367
5160,2020111512,1767,4,15,90.0,2,81,Return,7.0,14.0,C,N,0.87,2.23,4.59,10,2020,78,42663,48601,5.87333345413208,1,52438,,67.30000305175781,19.53333282470703,52559,48.503334045410156,1,45608,,56.810001373291016,30.373332977294922,73.66999816894531,21.35333251953125
5161,2020111512,2109,4,9,74.0,3,1727,Fair Catch,17.0,7.0,C,N,0.86,2.24,4.07,10,2020,74,45296,44931,7.550000190734863,1,46707,,74.66000366210938,25.100000381469727,52438,44.70000076293945,2,47843,48601,71.13999938964844,47.650001525878906,76.66000366210938,23.469999313354492
5162,2020111512,3054,4,17,82.0,4,653,Return,14.0,26.0,C,N,0.97,2.4,3.47,10,2020,71,42663,48601,6.949999809265137,2,43501,52438,56.599998474121094,3.450000047683716,52559,49.56999969482422,1,45608,,58.599998474121094,34.560001373291016,66.55000305175781,27.40999984741211
5163,2020111600,1133,4,9,46.0,2,732,Touchback,7.0,3.0,L,A,0.88,2.04,4.27,10,2020,74,34723,52584,7.773333549499512,1,37212,,97.94999694824219,39.68333435058594,52878,43.37333297729492,1,52571,,105.62000274658203,48.03333282470703,104.70999908447266,45.663333892822266
5164,2020111600,1341,4,11,54.0,2,400,Touchback,3.0,7.0,L,A,0.82,2.08,4.6,10,2020,78,41420,43413,6.849999904632568,1,52577,,90.69999694824219,30.899999618530273,39975,49.06999969482422,1,48000,,94.66000366210938,33.849998474121094,108.76000213623047,40.970001220703125
5166,2020111600,2275,4,7,72.0,3,1464,Return,13.0,10.0,C,A,0.87,2.13,4.24,10,2020,82,41420,43413,7.300000190734863,1,52577,,86.38999938964844,30.799999237060547,37251,46.810001373291016,1,48000,,62.130001068115234,54.400001525878906,88.0999984741211,31.520000457763672
5167,2020111600,2381,4,14,82.0,3,1333,Return,10.0,13.0,C,N,0.9,2.22,3.98,10,2020,74,34723,52584,8.933333396911621,1,37212,,60.70000076293945,27.643333435058594,52878,44.37333297729492,1,52571,,66.33999633789062,31.99333381652832,67.69999694824219,30.953332901000977
5168,2020111600,2522,4,10,46.0,3,1220,Fair Catch,13.0,10.0,L,A,0.87,2.12,4.53,10,2020,78,41420,43413,8.859999656677246,1,52577,,97.08999633789062,38.02000045776367,39975,49.81999969482422,1,48000,,97.12000274658203,45.529998779296875,94.16000366210938,45.869998931884766
5169,2020111600,2902,4,15,76.0,4,900,Downed,13.0,13.0,L,A,0.82,2.1,4.28,10,2020,77,41420,39975,4.693333148956299,1,52577,,62.11000061035156,29.273332595825195,43413,47.733333587646484,1,48238,,75.16999816894531,48.723331451416016,70.58999633789062,50.45333480834961
5170,2020111600,3296,4,5,58.0,4,522,Fair Catch,13.0,19.0,C,A,0.85,2.18,4.12,10,2020,76,41420,43413,9.15333366394043,1,46825,,94.33999633789062,31.803333282470703,39975,46.03333282470703,1,48000,,97.37999725341797,37.77333450317383,98.55999755859375,36.813331604003906
5171,2020111600,3500,4,6,70.0,4,316,Return,19.0,13.0,C,N,0.86,2.16,3.69,10,2020,69,34723,52878,10.239999771118164,1,52571,,70.33999633789062,9.300000190734863,52584,45.470001220703125,1,37212,,73.29000091552734,32.79999923706055,85.16000366210938,31.489999771118164
5172,2020111600,3861,4,10,40.0,4,52,Touchback,19.0,13.0,C,A,0.88,1.94,3.76,10,2020,68,34723,48000,7.340000152587891,1,37212,,99.81999969482422,15.399999618530273,52878,45.4900016784668,1,52571,,90.69000244140625,40.369998931884766,107.41000366210938,28.950000762939453
5173,2020111900,469,4,7,72.0,1,1392,Fair Catch,0.0,7.0,R,N,0.89,2.18,4.28,11,2020,75,29141,47845,7.8433332443237305,1,46392,,84.37999725341797,10.893333435058594,46671,47.94333267211914,2,46711,48373,64.38999938964844,36.01333236694336,86.94000244140625,11.373332977294922
5174,2020111900,554,4,8,75.0,1,1268,Return,7.0,0.0,C,A,0.85,2.14,3.15,11,2020,65,46218,48373,7.949999809265137,1,30838,,67.41000366210938,22.350000381469727,46711,47.56999969482422,2,47816,47922,59.9900016784668,51.900001525878906,79.38999938964844,28.6200008392334
5175,2020111900,666,4,11,65.0,1,1139,Return,0.0,7.0,L,N,0.89,2.05,4.08,11,2020,73,29141,47845,8.873332977294922,1,46392,,81.02999877929688,29.9233341217041,46671,47.1533317565918,1,48373,,91.55000305175781,45.09333419799805,98.87999725341797,41.03333282470703
5176,2020111900,803,4,14,82.0,1,1012,Return,7.0,0.0,L,N,0.85,2.04,4.2,11,2020,73,46218,48373,13.390000343322754,1,30838,,70.0199966430664,31.3700008392334,46711,47.540000915527344,2,47816,47922,66.27999877929688,53.08000183105469,75.87999725341797,47.20000076293945
5177,2020111900,1695,4,8,48.0,2,231,Fair Catch,7.0,13.0,C,A,0.9,2.32,4.31,11,2020,77,29141,46671,8.539999961853027,1,46211,,96.30999755859375,21.649999618530273,47845,43.119998931884766,1,46215,,96.94999694824219,38.81999969482422,98.55000305175781,38.91999816894531
5178,2020111900,1802,4,1,80.0,2,120,Fair Catch,13.0,7.0,C,N,0.83,2.1,3.3,11,2020,66,46218,48373,8.803333282470703,1,37078,,59.52000045776367,12.673333168029785,46711,48.393333435058594,1,47816,,61.91999816894531,34.49333190917969,72.80999755859375,32.003334045410156
5179,2020111900,1909,4,3,55.0,2,84,Fair Catch,7.0,13.0,C,N,0.86,2.14,4.21,11,2020,73,29141,47845,9.0,1,46211,,96.55999755859375,32.72999954223633,46671,45.83000183105469,1,46215,,94.5,36.400001525878906,97.4000015258789,34.619998931884766
5180,2020112200,155,4,7,61.0,1,1744,Downed,0.0,0.0,C,N,0.85,2.23,3.35,11,2020,70,31018,47896,8.273333549499512,1,42006,,86.12000274658203,14.393333435058594,47876,43.83333206176758,1,43554,,75.63999938964844,21.463333129882812,82.87999725341797,17.1733341217041
5181,2020112200,1171,4,7,81.0,2,571,Fair Catch,7.0,6.0,C,N,0.92,1.99,3.7,11,2020,74,46810,43554,4.163333415985107,2,31517,36060,58.209999084472656,14.043333053588867,53074,41.733333587646484,1,44828,,65.68000030517578,28.74333381652832,69.91999816894531,26.74333381652832
5182,2020112200,2166,4,6,71.0,3,1718,Return,10.0,14.0,R,N,0.97,2.08,4.42,11,2020,80,46810,43554,4.550000190734863,1,31517,,89.58000183105469,11.359999656677246,53074,44.470001220703125,2,36060,52500,75.19000244140625,20.40999984741211,90.72000122070312,12.350000381469727
5183,2020112200,3329,4,5,59.0,4,469,Fair Catch,21.0,16.0,L,A,0.85,2.18,3.9,11,2020,75,31018,47896,6.960000038146973,1,45335,,85.4800033569336,41.54999923706055,47876,43.400001525878906,1,43554,,88.61000061035156,47.470001220703125,90.66999816894531,48.459999084472656
5184,2020112200,4080,4,8,73.0,5,1385,Fair Catch,24.0,24.0,L,N,0.86,2.15,4.5,11,2020,81,31018,47896,8.41333293914795,1,43554,,77.9800033569336,41.27333450317383,47876,43.60333251953125,1,45335,,81.5199966430664,46.09333419799805,84.04000091552734,46.71333312988281
5185,2020112201,268,4,9,43.0,1,1535,Touchback,0.0,0.0,R,A,0.87,1.97,4.65,11,2020,78,53146,52852,12.960000038146973,1,42827,,110.1500015258789,6.510000228881836,46273,42.93000030517578,1,46823,,108.83000183105469,16.139999389648438,109.51000213623047,7.599999904632568
5186,2020112201,445,4,10,66.0,1,1416,Return,0.0,0.0,C,N,0.87,2.15,4.94,11,2020,82,48258,46823,7.423333168029785,2,52629,52852,79.33999633789062,25.883333206176758,46151,47.42333221435547,1,46233,,91.91999816894531,33.1533317565918,98.94000244140625,24.593334197998047
5187,2020112201,1100,4,5,48.0,2,687,Fair Catch,0.0,7.0,L,A,0.89,2.13,4.27,11,2020,77,48258,46823,8.279999732971191,1,52629,,100.79000091552734,37.720001220703125,46151,45.59000015258789,1,44911,,102.08999633789062,45.33000183105469,100.61000061035156,43.970001220703125
5188,2020112201,1202,4,7,87.0,2,590,Fair Catch,7.0,0.0,C,N,0.86,2.07,4.93,11,2020,84,53146,52852,10.533333778381348,1,42827,,57.56999969482422,33.63333511352539,46273,43.4033317565918,1,46823,,74.94999694824219,37.88333511352539,76.19999694824219,37.60333251953125
5189,2020112201,1347,4,6,47.0,2,426,Fair Catch,0.0,7.0,C,A,0.92,2.2,4.45,11,2020,79,48258,46823,7.320000171661377,1,52521,,104.27999877929688,22.100000381469727,44978,47.119998931884766,1,44911,,106.30000305175781,35.529998779296875,99.36000061035156,25.6299991607666
5190,2020112201,1489,4,7,76.0,2,269,Return,7.0,0.0,C,N,0.88,2.05,5.15,11,2020,85,53146,52852,2.4833333492279053,1,42827,,78.43000030517578,25.6733341217041,46273,42.42333221435547,1,46823,,78.08999633789062,28.56333351135254,85.80000305175781,25.78333282470703
5191,2020112201,1640,4,3,45.0,2,120,Fair Catch,0.0,7.0,C,A,0.76,2.03,4.42,11,2020,77,48258,46823,7.590000152587891,1,52521,,103.55000305175781,33.279998779296875,46151,41.79999923706055,1,44911,,103.12999725341797,39.33000183105469,98.16999816894531,35.650001525878906
5192,2020112201,1899,4,13,66.0,2,12,Return,7.0,0.0,C,N,0.82,1.94,4.28,11,2020,75,53146,52852,7.293333530426025,1,42827,,75.33000183105469,25.363332748413086,46273,42.61333465576172,1,46823,,81.11000061035156,31.31333351135254,83.4000015258789,29.31333351135254
5193,2020112201,2054,4,5,70.0,3,1756,Return,0.0,7.0,C,N,0.89,2.13,3.29,11,2020,65,48258,46823,6.260000228881836,2,52629,52852,65.30000305175781,0.4399999976158142,46151,45.119998931884766,1,46233,,68.12000274658203,27.139999389648438,82.75,24.649999618530273
5194,2020112201,2445,4,16,57.0,3,1362,Return,0.0,14.0,C,A,0.86,2.09,3.28,11,2020,67,48258,46151,9.15999984741211,2,52521,52852,76.36000061035156,13.989999771118164,42827,46.7400016784668,1,46233,,83.69000244140625,29.959999084472656,99.95999908447266,24.290000915527344
5195,2020112202,157,4,4,69.0,1,1741,Return,0.0,0.0,C,N,0.9,2.16,4.15,11,2020,80,48139,46992,9.513333320617676,1,43701,,77.16000366210938,22.953332901000977,46672,47.38333511352539,1,52900,,84.29000091552734,35.93333435058594,90.58999633789062,30.9233341217041
5196,2020112202,1121,4,4,44.0,2,594,Return,0.0,7.0,L,A,0.94,2.12,4.32,11,2020,75,45603,52900,8.983333587646484,1,42359,,101.88999938964844,32.42333221435547,52535,47.83333206176758,1,46672,,105.0199966430664,47.6533317565918,94.55000305175781,49.43333435058594
5197,2020112202,1324,4,7,57.0,2,421,Fair Catch,7.0,0.0,C,N,0.87,2.02,4.7,11,2020,84,48139,46992,7.739999771118164,1,43701,,90.36000061035156,31.68000030517578,46672,46.61000061035156,1,52900,,88.05000305175781,35.97999954223633,90.01000213623047,32.369998931884766
5198,2020112202,1530,4,6,47.0,2,160,Touchback,0.0,7.0,L,A,0.96,2.32,4.08,11,2020,74,45603,52900,9.013333320617676,1,42359,,98.36000061035156,37.60333251953125,52535,46.60333251953125,1,46672,,100.91999816894531,45.27333450317383,105.83000183105469,42.2933349609375
5199,2020112202,1677,4,7,77.0,2,68,Return,7.0,0.0,C,N,0.85,2.0,4.09,11,2020,78,48139,52505,8.130000114440918,1,43701,,78.19000244140625,5.429999828338623,46672,47.47999954223633,1,52900,,74.4800033569336,29.139999389648438,81.5,25.8700008392334
5200,2020112202,1801,4,8,60.0,2,43,Return,0.0,7.0,C,N,0.98,2.2,4.72,11,2020,82,45603,52900,8.713333129882812,2,42359,47902,84.45999908447266,10.833333015441895,52535,45.723331451416016,1,46122,,88.7699966430664,46.143333435058594,101.69999694824219,21.10333251953125
5201,2020112202,2055,4,5,70.0,3,1677,Downed,0.0,7.0,C,N,0.86,2.12,3.47,11,2020,70,45603,52900,8.34000015258789,1,42359,,71.13999938964844,33.540000915527344,52535,46.040000915527344,1,46122,,81.30000305175781,38.79999923706055,75.37999725341797,39.13999938964844
5202,2020112202,2412,4,9,74.0,3,1383,Return,7.0,10.0,L,N,0.9,2.16,4.42,11,2020,78,45603,52900,10.899999618530273,1,42359,,70.76000213623047,41.119998931884766,52535,46.79999923706055,2,46122,47902,68.7300033569336,50.52000045776367,71.08999633789062,43.869998931884766
5203,2020112202,2626,4,14,48.0,3,1187,Downed,10.0,7.0,R,A,0.88,1.94,4.0,11,2020,71,48139,46672,6.813333511352539,1,46194,,95.29000091552734,1.2133333683013916,46992,43.19333267211914,1,52900,,90.91999816894531,15.393333435058594,97.88999938964844,3.4133334159851074
5204,2020112202,3440,4,15,80.0,4,512,Return,10.0,19.0,C,N,0.94,2.21,3.4,11,2020,64,45603,52900,7.4033331871032715,2,42359,43303,52.68000030517578,1.0333333015441895,52535,48.67333221435547,1,46122,,62.02000045776367,42.233333587646484,67.41000366210938,30.843334197998047
5205,2020112202,4119,4,9,96.0,4,106,Fair Catch,22.0,10.0,C,N,0.79,1.92,4.63,11,2020,81,48139,52505,6.099999904632568,2,46194,47974,36.90999984741211,16.270000457763672,46672,47.4900016784668,2,52535,52900,41.130001068115234,37.47999954223633,57.29999923706055,19.040000915527344
5206,2020112203,173,4,3,53.0,1,1651,Fair Catch,0.0,0.0,C,A,0.75,2.05,4.6,11,2020,79,38600,46778,11.203332901000977,1,43700,,93.16000366210938,38.503334045410156,46312,43.6533317565918,1,38707,,94.26000213623047,38.9033317565918,93.12000274658203,37.96333312988281
5207,2020112203,787,4,12,66.0,1,989,Return,7.0,7.0,C,N,0.73,2.22,4.71,11,2020,80,47946,38707,5.119999885559082,2,41316,46312,86.06999969482422,35.029998779296875,33234,44.400001525878906,2,46278,52549,80.9800033569336,50.310001373291016,94.94000244140625,34.709999084472656
5208,2020112203,981,4,18,71.0,2,825,Fair Catch,7.0,7.0,C,N,0.75,2.03,4.55,11,2020,78,38600,46778,12.699999809265137,1,43700,,79.12999725341797,22.219999313354492,46312,44.689998626708984,1,38707,,81.37999725341797,26.709999084472656,81.13999938964844,28.889999389648438
5209,2020112203,1667,4,7,72.0,2,150,Return,10.0,14.0,R,N,0.75,2.26,4.99,11,2020,84,47946,38707,4.993333339691162,2,41316,46312,79.79000091552734,13.233333587646484,33234,47.063331604003906,2,46278,52549,71.3499984741211,35.36333465576172,96.73999786376953,0.7433333396911621
5210,2020112203,2321,4,2,67.0,3,1662,Fair Catch,10.0,21.0,L,N,0.73,2.04,4.17,11,2020,75,47946,38707,5.860000133514404,1,46278,,75.62000274658203,41.27000045776367,33234,46.27000045776367,1,46312,,82.2300033569336,47.77000045776367,82.01000213623047,51.86000061035156
5211,2020112203,2408,4,4,66.0,3,1565,Return,21.0,10.0,L,N,0.74,2.07,4.22,11,2020,74,38600,46312,12.993332862854004,1,43700,,81.27999877929688,38.52333450317383,46778,44.18333435058594,1,38707,,83.77999877929688,45.4033317565918,81.98999786376953,42.753334045410156
5212,2020112203,4064,4,5,70.0,4,19,Return,27.0,20.0,L,N,0.71,2.03,4.16,11,2020,73,38600,46778,5.0,1,43700,,77.33000183105469,24.100000381469727,46312,45.29999923706055,1,38707,,81.26000213623047,41.16999816894531,82.5199966430664,40.70000076293945
5213,2020112204,686,4,19,75.0,1,1146,Return,7.0,7.0,C,N,0.82,2.02,4.39,11,2020,74,46241,43357,9.463333129882812,1,46265,,71.62999725341797,18.373332977294922,46114,44.393333435058594,1,47817,,70.91000366210938,28.073333740234375,73.7699966430664,25.433332443237305
5214,2020112204,855,4,11,48.0,1,978,Out of Bounds,7.0,7.0,L,A,0.91,2.1,4.66,11,2020,77,45153,46349,7.019999980926514,1,46114,,98.81999969482422,42.150001525878906,46265,41.70000076293945,1,48624,,108.6500015258789,48.369998931884766,99.19999694824219,52.869998931884766
5215,2020112204,2524,4,4,80.0,3,1268,Return,28.0,17.0,L,N,0.82,2.04,4.71,11,2020,83,46241,43357,9.123332977294922,1,46265,,63.58000183105469,22.643333435058594,46114,44.413333892822266,2,46349,47817,61.59000015258789,38.01333236694336,66.31999969482422,40.11333465576172
5216,2020112204,2971,4,6,74.0,3,921,Downed,28.0,25.0,R,N,0.78,2.01,4.35,11,2020,76,46241,43357,10.183333396911621,1,46265,,77.80999755859375,7.043333530426025,46114,46.21333312988281,2,46349,47817,57.45000076293945,21.273332595825195,68.38999938964844,8.493332862854004
5217,2020112204,4136,4,26,39.0,4,93,Downed,31.0,28.0,L,A,0.89,1.9,4.55,11,2020,73,45153,,,,,,,,46349,34.6533317565918,1,48624,,109.33000183105469,43.70333480834961,106.1500015258789,39.19333267211914
5218,2020112205,554,4,10,53.0,1,1294,Return,3.0,0.0,L,A,0.81,2.18,4.09,11,2020,74,46316,52737,11.520000457763672,1,47866,,94.45999908447266,39.06999969482422,52631,46.63999938964844,2,44906,52697,99.52999877929688,45.54999923706055,103.08000183105469,44.83000183105469
5219,2020112205,778,4,7,42.0,1,971,Out of Bounds,0.0,3.0,L,A,0.89,2.09,4.46,11,2020,76,42333,47866,8.41333293914795,1,52737,,106.19999694824219,35.44333267211914,52697,47.01333236694336,1,48505,,106.83000183105469,43.03333282470703,99.0,53.0433349609375
5220,2020112205,861,4,5,86.0,1,913,Return,3.0,0.0,C,N,0.79,2.11,4.51,11,2020,78,46316,52737,10.350000381469727,2,44906,47866,59.369998931884766,42.720001220703125,52631,41.7599983215332,1,52697,,72.04000091552734,44.95000076293945,86.7699966430664,31.719999313354492
5221,2020112205,1189,4,9,74.0,2,597,Fair Catch,3.0,3.0,C,N,0.8,2.19,4.46,11,2020,79,46316,48020,5.263333320617676,2,44906,47866,78.16999816894531,14.453332901000977,,,,,,,,81.68000030517578,14.073333740234375
5222,2020112205,2134,4,11,76.0,3,1714,Return,17.0,3.0,C,N,0.9,2.24,4.53,11,2020,78,42333,47866,8.239999771118164,1,46700,,74.37999725341797,12.5600004196167,52697,47.58000183105469,1,52737,,81.0199966430664,41.849998474121094,87.58000183105469,25.049999237060547
5223,2020112205,2400,4,23,55.0,3,1479,Touchback,3.0,17.0,L,A,0.79,2.09,3.88,11,2020,71,46316,52737,9.523333549499512,1,47866,,81.30000305175781,31.183332443237305,52573,43.2933349609375,1,52697,,87.36000061035156,44.60333251953125,107.31999969482422,45.02333450317383
5224,2020112205,2583,4,1,60.0,3,1299,Return,17.0,3.0,C,A,0.82,2.11,4.08,11,2020,77,42333,47866,7.610000133514404,1,52737,,93.13999938964844,32.040000915527344,52697,48.11000061035156,1,48505,,90.3499984741211,38.70000076293945,90.11000061035156,32.5099983215332
5225,2020112205,2698,4,6,76.0,3,1207,Fair Catch,3.0,17.0,C,N,0.87,2.21,4.31,11,2020,85,46316,52737,12.16333293914795,1,47866,,72.43000030517578,25.843334197998047,48020,44.723331451416016,1,42441,,67.69000244140625,46.823333740234375,81.93000030517578,31.1733341217041
5226,2020112205,2906,4,13,48.0,3,945,Touchback,17.0,3.0,L,A,0.85,2.14,4.51,11,2020,78,42333,47866,5.550000190734863,1,52737,,99.38999938964844,16.610000610351562,52697,45.63999938964844,1,48505,,103.0199966430664,24.15999984741211,102.20999908447266,43.52000045776367
5227,2020112205,3094,4,19,74.0,4,865,Return,3.0,17.0,R,N,0.83,2.14,4.38,11,2020,80,46316,52737,11.180000305175781,1,47866,,82.08999633789062,12.5600004196167,48505,47.08000183105469,1,52697,,80.69000244140625,21.860000610351562,96.97000122070312,10.220000267028809
5228,2020112205,3862,4,6,55.0,4,217,Fair Catch,27.0,3.0,C,A,0.87,2.03,3.88,11,2020,73,42333,47866,8.203332901000977,1,48020,,93.37000274658203,22.213333129882812,52697,48.1533317565918,1,52737,,94.04000091552734,27.97333335876465,95.69000244140625,17.543333053588867
5229,2020112206,348,4,10,76.0,1,1489,Fair Catch,0.0,3.0,R,N,0.9,2.24,4.16,11,2020,77,34615,46378,9.483333587646484,1,52424,,76.9000015258789,2.9833333492279053,53098,43.10333251953125,1,40018,,65.55999755859375,15.743332862854004,77.62999725341797,1.7733333110809326
5230,2020112206,463,4,16,74.0,1,1351,Return,3.0,0.0,R,N,0.87,2.06,4.68,11,2020,81,52636,48374,8.069999694824219,1,42421,,76.88999938964844,9.279999732971191,47894,47.130001068115234,2,46378,47888,68.86000061035156,16.229999542236328,80.18000030517578,7.320000171661377
5231,2020112206,1328,4,9,56.0,2,544,Touchback,6.0,3.0,C,N,0.91,2.07,4.83,11,2020,82,52636,48374,2.363333225250244,1,47888,,96.61000061035156,15.133333206176758,47894,44.51333236694336,1,42421,,98.72000122070312,21.413333892822266,102.2699966430664,22.773332595825195
5232,2020112206,1414,4,6,76.0,2,456,Return,3.0,6.0,C,N,0.82,2.15,4.66,11,2020,81,34615,46378,8.489999771118164,1,52424,,71.9800033569336,3.6500000953674316,53098,42.97999954223633,1,47894,,71.30999755859375,15.979999542236328,79.5199966430664,15.369999885559082
5233,2020112206,2734,4,24,89.0,3,1331,Return,9.0,17.0,C,N,0.88,2.01,4.01,11,2020,72,52636,48374,6.659999847412109,2,42421,43942,59.599998474121094,4.309999942779541,47894,46.290000915527344,2,46378,47888,49.63999938964844,27.530000686645508,70.93000030517578,15.430000305175781
5234,2020112206,2920,4,14,45.0,3,1109,Fair Catch,17.0,9.0,C,A,0.85,2.09,4.28,11,2020,77,34615,46378,9.423333168029785,1,46127,,98.01000213623047,36.823333740234375,53098,42.503334045410156,1,40018,,105.4800033569336,43.71333312988281,97.52999877929688,38.60333251953125
5235,2020112206,3007,4,7,85.0,3,1012,Return,9.0,17.0,R,N,0.89,2.12,4.65,11,2020,81,52636,48374,3.9000000953674316,2,43942,46378,60.5,1.1200000047683716,44969,47.959999084472656,2,42421,47888,58.209999084472656,16.149999618530273,76.23999786376953,6.420000076293945
5236,2020112206,3374,4,8,81.0,4,676,Return,9.0,24.0,C,N,0.9,2.08,4.67,11,2020,80,52636,48374,2.803333282470703,2,43942,47888,65.88999938964844,9.723333358764648,44969,46.0433349609375,1,42421,,73.05999755859375,16.623332977294922,74.33000183105469,15.633333206176758
5237,2020112206,4104,4,13,42.0,4,69,Downed,24.0,9.0,C,A,0.83,1.98,4.16,11,2020,74,34615,46378,9.609999656677246,1,47894,,104.05000305175781,35.88999938964844,53098,43.33000183105469,1,40018,,109.02999877929688,44.959999084472656,103.23999786376953,36.58000183105469
